"","gorilla_id","prompt","correct_answer","opt_a","Response","is_correct","pre_post","X","L1","eng_aoa","span_aoa","port_aoa","prolific_id","lextale_score_eng","lextale_score_port","lextale_score_span"
"1106",8841378,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","B",0,"post",111,"Spanish",7,1,0,"615ca96d7640b6c31b9e4462",67.5,49.1666666666667,69.1666666666667
"1107",8841378,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",111,"Spanish",7,1,0,"615ca96d7640b6c31b9e4462",67.5,49.1666666666667,69.1666666666667
"1108",8841378,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","A",0,"pre",111,"Spanish",7,1,0,"615ca96d7640b6c31b9e4462",67.5,49.1666666666667,69.1666666666667
"1109",8841378,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","A",1,"post",111,"Spanish",7,1,0,"615ca96d7640b6c31b9e4462",67.5,49.1666666666667,69.1666666666667
"1110",8841378,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",111,"Spanish",7,1,0,"615ca96d7640b6c31b9e4462",67.5,49.1666666666667,69.1666666666667
"1111",8841495,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","B",0,"post",112,"Spanish",1,0,12,"64679a768f7c6f04879363fe",60,43.3333333333333,66.6666666666667
"1112",8841495,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","B",1,"pre",112,"Spanish",1,0,12,"64679a768f7c6f04879363fe",60,43.3333333333333,66.6666666666667
"1113",8841495,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","A",0,"pre",112,"Spanish",1,0,12,"64679a768f7c6f04879363fe",60,43.3333333333333,66.6666666666667
"1114",8841495,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","A",0,"pre",112,"Spanish",1,0,12,"64679a768f7c6f04879363fe",60,43.3333333333333,66.6666666666667
"1115",8841495,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",112,"Spanish",1,0,12,"64679a768f7c6f04879363fe",60,43.3333333333333,66.6666666666667
"1116",8841495,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",112,"Spanish",1,0,12,"64679a768f7c6f04879363fe",60,43.3333333333333,66.6666666666667
"1117",8841495,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",112,"Spanish",1,0,12,"64679a768f7c6f04879363fe",60,43.3333333333333,66.6666666666667
"1118",8841495,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",112,"Spanish",1,0,12,"64679a768f7c6f04879363fe",60,43.3333333333333,66.6666666666667
"1119",8841495,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",112,"Spanish",1,0,12,"64679a768f7c6f04879363fe",60,43.3333333333333,66.6666666666667
"1120",8841495,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","B",0,"post",112,"Spanish",1,0,12,"64679a768f7c6f04879363fe",60,43.3333333333333,66.6666666666667
"1121",8841588,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1122",8841588,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1123",8841588,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1124",8841588,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","B",0,"post",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1125",8841588,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","A",1,"post",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1126",8841588,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","A",0,"pre",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1127",8841588,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1128",8841588,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","B",1,"pre",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1129",8841588,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","B",1,"pre",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1130",8841588,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1131",8841576,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","A",0,"pre",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1132",8841576,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","B",0,"post",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1133",8841576,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","B",1,"pre",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1134",8841576,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","B",0,"post",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1135",8841576,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1136",8841576,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","B",1,"pre",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1137",8841576,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1138",8841576,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","B",0,"post",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1139",8841576,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","B",0,"post",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1140",8841576,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1141",8841844,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1142",8841844,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1143",8841844,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","B",1,"pre",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1144",8841844,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","B",0,"post",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1145",8841844,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1146",8841844,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","B",1,"pre",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1147",8841844,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1148",8841844,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1149",8841844,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1150",8841844,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","B",0,"post",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1151",8841887,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","B",1,"pre",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1152",8841887,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","A",1,"post",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1153",8841887,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","A",0,"pre",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1154",8841887,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1155",8841887,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1156",8841887,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1157",8841887,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","B",1,"pre",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1158",8841887,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1159",8841887,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1160",8841887,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1161",8841987,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1162",8841987,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","B",1,"pre",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1163",8841987,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1164",8841987,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","B",0,"post",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1165",8841987,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1166",8841987,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","A",1,"post",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1167",8841987,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1168",8841987,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","A",0,"pre",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1169",8841987,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1170",8841987,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1171",8842079,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1172",8842079,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1173",8842079,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","A",0,"pre",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1174",8842079,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","A",0,"pre",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1175",8842079,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1176",8842079,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1177",8842079,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","A",0,"pre",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1178",8842079,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","B",0,"post",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1179",8842079,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","B",1,"pre",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1180",8842079,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","B",0,"post",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1181",8841940,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1182",8841940,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","A",0,"pre",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1183",8841940,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1184",8841940,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1185",8841940,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","B",1,"pre",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1186",8841940,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1187",8841940,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","B",1,"pre",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1188",8841940,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","B",0,"post",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1189",8841940,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1190",8841940,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1191",8842098,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","B",0,"post",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1192",8842098,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1193",8842098,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1194",8842098,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","A",0,"pre",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1195",8842098,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","B",1,"pre",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1196",8842098,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1197",8842098,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","A",0,"pre",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1198",8842098,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","A",1,"post",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1199",8842098,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1200",8842098,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","A",0,"pre",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1201",8842024,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1202",8842024,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos.","opt_a","pais orgulhosos","A",1,"post",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1203",8842024,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1204",8842024,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1205",8842024,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","B",1,"pre",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1206",8842024,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","B",1,"pre",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1207",8842024,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1208",8842024,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","B",1,"pre",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1209",8842024,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1210",8842024,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","A",1,"post",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1211",8842177,"No geral, a dinastia Ming foi uma das mais fortes e bem-sucedidas da história mundial. Os _______________ conquistou muitas terras.","opt_b","Ming aventureiros","B",1,"pre",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1212",8842177,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada.","opt_b","super-heróis corajosos","A",0,"pre",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1213",8842177,"Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres","A",1,"post",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1214",8842177,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra'.","opt_a","estudantes estudiosos","A",1,"post",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1215",8842177,"Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho","A",0,"pre",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1216",8842177,"O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias","B",1,"pre",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1217",8842177,"Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer.","opt_a","pais afetuosos","B",0,"post",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1218",8842177,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma","B",1,"pre",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1219",8842177,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes","A",1,"post",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
