"","gorilla_id","prompt","correct_answer","opt_b","Response","is_correct","pre_post","X","L1","eng_aoa","span_aoa","port_aoa","prolific_id","lextale_score_eng","lextale_score_port","lextale_score_span"
"1124",8841588,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","B",0,"pre",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1125",8841588,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1126",8841588,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","B",0,"pre",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1127",8841588,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1128",8841588,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","B",1,"pre",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1129",8841588,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","B",0,"pre",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1130",8841588,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",114,"__other",6,0,12,"6139512182e8aca64496c5e6",73.75,76.6666666666667,88.3333333333333
"1131",8841576,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1132",8841576,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1133",8841576,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","B",0,"pre",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1134",8841576,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","B",0,"pre",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1135",8841576,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1136",8841576,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1137",8841576,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1138",8841576,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","A",0,"post",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1139",8841576,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1140",8841576,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",113,"Spanish",6,0,12,"5fc8a3efb2180e24146bd545",68.75,29.1666666666667,83.3333333333333
"1141",8841844,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","B",0,"pre",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1142",8841844,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1143",8841844,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1144",8841844,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1145",8841844,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1146",8841844,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","B",0,"pre",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1147",8841844,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","B",0,"pre",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1148",8841844,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1149",8841844,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","B",0,"post",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1150",8841844,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",115,"Spanish",5,0,0,"613aa5573b490858a6a548b8",70,72.5,91.6666666666667
"1151",8841887,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1152",8841887,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1153",8841887,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","B",0,"post",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1154",8841887,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1155",8841887,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1156",8841887,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1157",8841887,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1158",8841887,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","B",0,"pre",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1159",8841887,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1160",8841887,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","B",0,"pre",116,"Spanish",4,0,10,"5fb8706de225255a48011f08",71.25,52.5,93.3333333333333
"1161",8841940,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","A",0,"post",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1162",8841940,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1163",8841940,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1164",8841940,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1165",8841940,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1166",8841940,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","B",0,"post",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1167",8841940,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1168",8841940,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1169",8841940,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1170",8841940,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",117,"Spanish",5,0,5,"60fee0ce4f29ce84e8be327d",61.25,59.1666666666667,64.1666666666667
"1171",8841987,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1172",8841987,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1173",8841987,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1174",8841987,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","A",0,"post",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1175",8841987,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1176",8841987,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1177",8841987,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1178",8841987,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","B",0,"post",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1179",8841987,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","A",0,"post",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1180",8841987,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",118,"Spanish",8,1,10,"6164309b43cdd6eaa2bb0e7e",66.25,46.6666666666667,71.6666666666667
"1181",8842079,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","B",0,"pre",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1182",8842079,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1183",8842079,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1184",8842079,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1185",8842079,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","B",0,"pre",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1186",8842079,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1187",8842079,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1188",8842079,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1189",8842079,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1190",8842079,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",120,"Spanish",12,1,12,"615a7ceb2684470628034f10",66.25,65.8333333333333,61.6666666666667
"1191",8842024,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1192",8842024,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1193",8842024,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1194",8842024,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1195",8842024,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1196",8842024,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","B",1,"pre",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1197",8842024,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1198",8842024,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","B",0,"pre",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1199",8842024,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1200",8842024,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",119,"Spanish",7,0,12,"61663fc40608a8c8e6ac7d35",70,90.8333333333333,77.5
"1201",8842098,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1202",8842098,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1203",8842098,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1204",8842098,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1205",8842098,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1206",8842098,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1207",8842098,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1208",8842098,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1209",8842098,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1210",8842098,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","B",1,"pre",121,"Spanish",8,1,12,"613ad900da089dd8e877bf9e",83.75,62.5,70.8333333333333
"1211",8842177,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1212",8842177,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1213",8842177,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1214",8842177,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","A",0,"post",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1215",8842177,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1216",8842177,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1217",8842177,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","B",0,"pre",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1218",8842177,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1219",8842177,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1220",8842177,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","B",0,"post",122,"Spanish",5,1,12,"5f2df57e756b8414ea47017f",77.5,71.6666666666667,91.6666666666667
"1221",8842313,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",123,"Spanish",10,2,12,"614fb62d27185da9cc2a9a24",62.5,41.6666666666667,79.1666666666667
"1222",8842313,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",123,"Spanish",10,2,12,"614fb62d27185da9cc2a9a24",62.5,41.6666666666667,79.1666666666667
"1223",8842313,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",123,"Spanish",10,2,12,"614fb62d27185da9cc2a9a24",62.5,41.6666666666667,79.1666666666667
"1224",8842313,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","B",1,"pre",123,"Spanish",10,2,12,"614fb62d27185da9cc2a9a24",62.5,41.6666666666667,79.1666666666667
"1225",8842313,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",123,"Spanish",10,2,12,"614fb62d27185da9cc2a9a24",62.5,41.6666666666667,79.1666666666667
"1226",8842313,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","B",0,"pre",123,"Spanish",10,2,12,"614fb62d27185da9cc2a9a24",62.5,41.6666666666667,79.1666666666667
"1227",8842313,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",123,"Spanish",10,2,12,"614fb62d27185da9cc2a9a24",62.5,41.6666666666667,79.1666666666667
"1228",8842313,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","B",0,"post",123,"Spanish",10,2,12,"614fb62d27185da9cc2a9a24",62.5,41.6666666666667,79.1666666666667
"1229",8842313,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","A",0,"post",123,"Spanish",10,2,12,"614fb62d27185da9cc2a9a24",62.5,41.6666666666667,79.1666666666667
"1230",8842313,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",123,"Spanish",10,2,12,"614fb62d27185da9cc2a9a24",62.5,41.6666666666667,79.1666666666667
"1231",8842396,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",124,"Spanish",5,1,12,"5bbe4ab0ea3e2600012cefb3",78.75,67.5,93.3333333333333
"1232",8842396,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",124,"Spanish",5,1,12,"5bbe4ab0ea3e2600012cefb3",78.75,67.5,93.3333333333333
"1233",8842396,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",124,"Spanish",5,1,12,"5bbe4ab0ea3e2600012cefb3",78.75,67.5,93.3333333333333
"1234",8842396,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",124,"Spanish",5,1,12,"5bbe4ab0ea3e2600012cefb3",78.75,67.5,93.3333333333333
"1235",8842396,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",124,"Spanish",5,1,12,"5bbe4ab0ea3e2600012cefb3",78.75,67.5,93.3333333333333
"1236",8842396,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",124,"Spanish",5,1,12,"5bbe4ab0ea3e2600012cefb3",78.75,67.5,93.3333333333333
"1237",8842396,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",124,"Spanish",5,1,12,"5bbe4ab0ea3e2600012cefb3",78.75,67.5,93.3333333333333
"1238",8842396,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","B",1,"pre",124,"Spanish",5,1,12,"5bbe4ab0ea3e2600012cefb3",78.75,67.5,93.3333333333333
"1239",8842396,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",124,"Spanish",5,1,12,"5bbe4ab0ea3e2600012cefb3",78.75,67.5,93.3333333333333
"1240",8842396,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",124,"Spanish",5,1,12,"5bbe4ab0ea3e2600012cefb3",78.75,67.5,93.3333333333333
"1241",8842710,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","B",0,"pre",125,"Spanish",2,1,12,"615cc9537012df5a4aaf27d6",48.75,66.6666666666667,71.6666666666667
"1242",8842710,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",125,"Spanish",2,1,12,"615cc9537012df5a4aaf27d6",48.75,66.6666666666667,71.6666666666667
"1243",8842710,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",125,"Spanish",2,1,12,"615cc9537012df5a4aaf27d6",48.75,66.6666666666667,71.6666666666667
"1244",8842710,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",125,"Spanish",2,1,12,"615cc9537012df5a4aaf27d6",48.75,66.6666666666667,71.6666666666667
"1245",8842710,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",125,"Spanish",2,1,12,"615cc9537012df5a4aaf27d6",48.75,66.6666666666667,71.6666666666667
"1246",8842710,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",125,"Spanish",2,1,12,"615cc9537012df5a4aaf27d6",48.75,66.6666666666667,71.6666666666667
"1247",8842710,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",125,"Spanish",2,1,12,"615cc9537012df5a4aaf27d6",48.75,66.6666666666667,71.6666666666667
"1248",8842710,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","A",0,"post",125,"Spanish",2,1,12,"615cc9537012df5a4aaf27d6",48.75,66.6666666666667,71.6666666666667
"1249",8842710,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","A",0,"post",125,"Spanish",2,1,12,"615cc9537012df5a4aaf27d6",48.75,66.6666666666667,71.6666666666667
"1250",8842710,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",125,"Spanish",2,1,12,"615cc9537012df5a4aaf27d6",48.75,66.6666666666667,71.6666666666667
"1251",8842763,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",126,"Spanish",4,0,0,"5f2e09dd8b86e315a3525087",58.75,68.3333333333333,62.5
"1252",8842763,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",126,"Spanish",4,0,0,"5f2e09dd8b86e315a3525087",58.75,68.3333333333333,62.5
"1253",8842763,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",126,"Spanish",4,0,0,"5f2e09dd8b86e315a3525087",58.75,68.3333333333333,62.5
"1254",8842763,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",126,"Spanish",4,0,0,"5f2e09dd8b86e315a3525087",58.75,68.3333333333333,62.5
"1255",8842763,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","B",0,"pre",126,"Spanish",4,0,0,"5f2e09dd8b86e315a3525087",58.75,68.3333333333333,62.5
"1256",8842763,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","B",0,"pre",126,"Spanish",4,0,0,"5f2e09dd8b86e315a3525087",58.75,68.3333333333333,62.5
